"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","direction","tissue"
"GO:0045786","negative regulation of cell cycle",0.0985915492957746,0.0207842296978787,0.0180412371134021,4.74357485116887,4.60425407073102,0.000672888251836805,0.131044517758811,0.11937253641997,"Wee1/Sde2/Atf5/Sox2/Fam107a/Abl1/Btg1",7,"Up","ARC"
"GO:0007346","regulation of mitotic cell cycle",0.0985915492957746,0.0264088279408614,0.0141987829614604,3.73328000457104,3.80027799281835,0.00265789765654099,0.187966522270579,0.171224564821377,"Wee1/Ttc28/Usp2/Sde2/Fam107a/Abl1/Btg1",7,"Up","ARC"
"GO:0070301","cellular response to hydrogen peroxide",0.0845070422535211,0.00642811227769445,0.05,13.1464788732394,8.24778765290963,6.3362228794581e-06,0.0112024420508819,0.0102046536900746,"Axl/Kdm6b/Ankzf1/Foxo1/Abl1/Optn",6,"Up","ARC"
"GO:0042542","response to hydrogen peroxide",0.0845070422535211,0.0099635740304264,0.032258064516129,8.4815992730577,6.33609127177625,7.55301851914952e-05,0.0616826057331118,0.0561886084613367,"Axl/Kdm6b/Ankzf1/Foxo1/Abl1/Optn",6,"Up","ARC"
"GO:0034614","cellular response to reactive oxygen species",0.0845070422535211,0.011142061281337,0.0288461538461538,7.58450704225352,5.90043564818765,0.000139553406636,0.0616826057331118,0.0561886084613367,"Axl/Kdm6b/Ankzf1/Foxo1/Abl1/Optn",6,"Up","ARC"
"GO:0071383","cellular response to steroid hormone stimulus",0.0845070422535211,0.0145703878294408,0.0220588235294118,5.79991714995858,4.92721468366383,0.000586905502507147,0.131044517758811,0.11937253641997,"Klf9/Mfn1/Ncoa3/Usp8/Fam107a/Foxo1",6,"Up","ARC"
"GO:0000302","response to reactive oxygen species",0.0845070422535211,0.0159631454896079,0.0201342281879195,5.2938841100293,4.61688296170065,0.000944101923448971,0.131044517758811,0.11937253641997,"Axl/Kdm6b/Ankzf1/Foxo1/Abl1/Optn",6,"Up","ARC"
"GO:0034599","cellular response to oxidative stress",0.0845070422535211,0.0168202271266338,0.0191082802547771,5.0241320534673,4.44341295334171,0.00123535982081335,0.131044517758811,0.11937253641997,"Axl/Kdm6b/Ankzf1/Foxo1/Abl1/Optn",6,"Up","ARC"
"GO:0051384","response to glucocorticoid",0.0845070422535211,0.0168202271266338,0.0191082802547771,5.0241320534673,4.44341295334171,0.00123535982081335,0.131044517758811,0.11937253641997,"Klf9/Mfn1/A2m/Usp8/Fam107a/Foxo1",6,"Up","ARC"
"GO:0031960","response to corticosteroid",0.0845070422535211,0.0188557960145704,0.0170454545454545,4.48175416133163,4.07473256531958,0.00220178555714189,0.185369374525089,0.168858741976295,"Klf9/Mfn1/A2m/Usp8/Fam107a/Foxo1",6,"Up","ARC"
"GO:0071385","cellular response to glucocorticoid stimulus",0.0704225352112676,0.00680308549389329,0.0393700787401575,10.3515581679051,6.5337762159229,0.000122399304601455,0.0616826057331118,0.0561886084613367,"Klf9/Mfn1/Usp8/Fam107a/Foxo1",5,"Up","ARC"
"GO:0071384","cellular response to corticosteroid stimulus",0.0704225352112676,0.00739232911934862,0.036231884057971,9.52643396611553,6.21175415376917,0.000180685157536654,0.0621236598923158,0.0565903784444172,"Klf9/Mfn1/Usp8/Fam107a/Foxo1",5,"Up","ARC"
"GO:0045930","negative regulation of mitotic cell cycle",0.0704225352112676,0.0128026569530748,0.0209205020920502,5.50061877541399,4.32678470305171,0.00216101876630232,0.185369374525089,0.168858741976295,"Wee1/Sde2/Fam107a/Abl1/Btg1",5,"Up","ARC"
"GO:1901988","negative regulation of cell cycle phase transition",0.0704225352112676,0.0138204413970431,0.0193798449612403,5.09553444699203,4.09296974491761,0.00300640488718631,0.191851341927878,0.174763368152925,"Wee1/Sde2/Atf5/Sox2/Fam107a",5,"Up","ARC"
"GO:0048286","lung alveolus development",0.0563380281690141,0.00412470537818727,0.051948051948052,13.6586793488202,6.87744900409661,0.000210826900087044,0.0621236598923158,0.0565903784444172,"Stra6/Man1a2/Epas1/Sox2",4,"Up","ARC"
"GO:0009409","response to cold",0.0422535211267606,0.00278551532033426,0.0576923076923077,15.169014084507,6.32183434033414,0.00101940584370149,0.131044517758811,0.11937253641997,"Slc9a1/Zfp516/Slc27a1",3,"Up","ARC"
"GO:0048806","genitalia development",0.0422535211267606,0.00278551532033426,0.0576923076923077,15.169014084507,6.32183434033414,0.00101940584370149,0.131044517758811,0.11937253641997,"Stra6/Axl/Sox2",3,"Up","ARC"
"GO:0071549","cellular response to dexamethasone stimulus",0.0422535211267606,0.00407113777587315,0.0394736842105263,10.3787991104522,5.06216115520331,0.00303836966854105,0.191851341927878,0.174763368152925,"Mfn1/Usp8/Foxo1",3,"Up","ARC"
"GO:0030858","positive regulation of epithelial cell differentiation",0.0422535211267606,0.00417827298050139,0.0384615384615385,10.112676056338,4.98308770405988,0.00327025623447691,0.19937286284673,0.181614956034471,"Ncoa3/Sox2/Btg1",3,"Up","ARC"
"GO:0071108","protein K48-linked deubiquitination",0.028169014084507,0.000642811227769445,0.166666666666667,43.8215962441314,9.1683081432094,0.000918385788730174,0.131044517758811,0.11937253641997,"Otud7b/Usp8",2,"Up","ARC"
"GO:1902617","response to fluoride",0.028169014084507,0.000642811227769445,0.166666666666667,43.8215962441314,9.1683081432094,0.000918385788730174,0.131044517758811,0.11937253641997,"Mfn1/Foxo1",2,"Up","ARC"
"GO:0070536","protein K63-linked deubiquitination",0.028169014084507,0.000696378830083565,0.153846153846154,40.4507042253521,8.79171906819591,0.00108269748941357,0.131044517758811,0.11937253641997,"Otud7b/Usp8",2,"Up","ARC"
"GO:1900272","negative regulation of long-term synaptic potentiation",0.028169014084507,0.000749946432397686,0.142857142857143,37.5613682092555,8.45562012696643,0.00126004343998857,0.131044517758811,0.11937253641997,"Fam107a/Abl1",2,"Up","ARC"
"GO:0042795","snRNA transcription by RNA polymerase II",0.028169014084507,0.000857081637025927,0.125,32.8661971830986,7.87902574685659,0.00165344380922385,0.153857297616198,0.140153408759695,"Snapc4/Ell",2,"Up","ARC"
"GO:0043584","nose development",0.028169014084507,0.000857081637025927,0.125,32.8661971830986,7.87902574685659,0.00165344380922385,0.153857297616198,0.140153408759695,"Stra6/Sox2",2,"Up","ARC"
"GO:0009301","snRNA transcription",0.028169014084507,0.00107135204628241,0.1,26.2929577464789,6.99267716927691,0.00259234876186444,0.187966522270579,0.171224564821377,"Snapc4/Ell",2,"Up","ARC"
"GO:0030540","female genitalia development",0.028169014084507,0.00107135204628241,0.1,26.2929577464789,6.99267716927691,0.00259234876186444,0.187966522270579,0.171224564821377,"Stra6/Axl",2,"Up","ARC"
"GO:0071871","response to epinephrine",0.028169014084507,0.00107135204628241,0.1,26.2929577464789,6.99267716927691,0.00259234876186444,0.187966522270579,0.171224564821377,"Slc9a1/Abl1",2,"Up","ARC"
"GO:0035461","vitamin transmembrane transport",0.028169014084507,0.00112491964859653,0.0952380952380952,25.0409121395037,6.81084655238226,0.00285820095983915,0.191851341927878,0.174763368152925,"Stra6/Slc27a1",2,"Up","ARC"
"GO:0034470","ncRNA processing",0.099009900990099,0.0217484465395329,0.0246305418719212,4.5525045115349,5.33765583507111,6.99794927924514e-05,0.0525764822256651,0.0522413562234982,"Rcl1/Tsen34/Elp3/Alkbh1/Riok1/Mterf4/Exosc7/Trit1/Tsn/Pus1",10,"Down","ARC"
"GO:0006399","tRNA metabolic process",0.0693069306930693,0.0100707092350546,0.0372340425531915,6.88203075626712,5.97836345064716,7.27702176133773e-05,0.0525764822256651,0.0522413562234982,"Tsen34/Elp3/Alkbh1/Exosc7/Trit1/Pus1/Tars3",7,"Down","ARC"
"GO:0031589","cell-substrate adhesion",0.0901639344262295,0.0203021212770516,0.029023746701847,4.44110904450885,5.48927655464417,3.91473418403644e-05,0.022128034975266,0.0203463158249263,"Sned1/Kdr/Angpt1/Pdpn/Fbln2/Ninj1/Iqgap1/Fam107a/Dlc1/Rras/Mkln1",11,"Up","VMN"
"GO:0050878","regulation of body fluid levels",0.0737704918032787,0.0212663381187058,0.0226700251889169,3.46888549366148,4.03280380181921,0.00119761442773538,0.10077706050465,0.0926626292496023,"Pear1/Socs2/F3/Il6r/Pdpn/Cyba/Hps5/Cad/Wnk4",9,"Up","VMN"
"GO:0043410","positive regulation of MAPK cascade",0.0737704918032787,0.0261945575316049,0.0184049079754601,2.81625264004828,3.30094086866842,0.00483186514285693,0.138120511981866,0.126999237023294,"Kdr/Il6r/Pdgfd/Angpt1/Igfbp3/Trim5/Pdgfc/Iqgap1/Map3k11",9,"Up","VMN"
"GO:0045785","positive regulation of cell adhesion",0.0737704918032787,0.0264088279408614,0.0182555780933063,2.79340272004788,3.27307626911321,0.00509131869137511,0.140383799526818,0.129080287746673,"Kdr/Il6r/Angpt1/Pdpn/Sox13/Fbln2/Ninj1/Iqgap1/Rras",9,"Up","VMN"
"GO:0007160","cell-matrix adhesion",0.0655737704918033,0.0128562245553889,0.0333333333333333,5.10054644808743,5.18561543128675,0.000181524983927452,0.0513034985824961,0.0471726109548313,"Sned1/Kdr/Ninj1/Iqgap1/Fam107a/Dlc1/Rras/Mkln1",8,"Up","VMN"
"GO:0010810","regulation of cell-substrate adhesion",0.0655737704918033,0.0128562245553889,0.0333333333333333,5.10054644808743,5.18561543128675,0.000181524983927452,0.0513034985824961,0.0471726109548313,"Kdr/Pdpn/Fbln2/Ninj1/Iqgap1/Fam107a/Dlc1/Rras",8,"Up","VMN"
"GO:0022604","regulation of cell morphogenesis",0.0655737704918033,0.0147310906363831,0.0290909090909091,4.45138599105812,4.67655067639799,0.000453248009582703,0.078830288435884,0.0724829812895417,"Rhoj/Syt2/Kdr/Pdpn/Fbxw8/Dlc1/Mkln1/Fitm2",8,"Up","VMN"
"GO:0045786","negative regulation of cell cycle",0.0655737704918033,0.0207842296978787,0.0206185567010309,3.15497718438398,3.47906461623214,0.00399105546047202,0.138120511981866,0.126999237023294,"Dtx3l/Rbm46/Susd2/Fam107a/Acvr1/Atf5/Ctdsp1/Tp53",8,"Up","VMN"
"GO:0042060","wound healing",0.0655737704918033,0.0215341761302764,0.0199004975124378,3.04510235706712,3.36200535230108,0.00492842351201521,0.138120511981866,0.126999237023294,"Timp1/Pear1/Kdr/F3/Il6r/Pdpn/Hps5/Chmp6",8,"Up","VMN"
"GO:1901987","regulation of cell cycle phase transition",0.0655737704918033,0.0227126633811871,0.0188679245283019,2.88710176306836,3.18794094890881,0.00673251601606385,0.164917894952781,0.151638931321372,"Dtx3l/Pdpn/Susd2/Fam107a/Acvr1/Atf5/Ctdsp1/Tp53",8,"Up","VMN"
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation",0.0573770491803279,0.0118920077137347,0.0315315315315315,4.8248412346773,4.64976334094788,0.000644737188146685,0.0911094238999785,0.0837734175387963,"Il6r/Pdgfd/Angpt1/Pdgfc/Iqgap1/Acvr1/Tp53",7,"Up","VMN"
"GO:0018108","peptidyl-tyrosine phosphorylation",0.0573770491803279,0.0122669809299336,0.0305676855895196,4.67735700479633,4.54126561740211,0.000774075487932382,0.0952146299171045,0.0875480779749442,"Il6r/Pdgfd/Angpt1/Pdgfc/Iqgap1/Acvr1/Tp53",7,"Up","VMN"
"GO:0018212","peptidyl-tyrosine modification",0.0573770491803279,0.0123741161345618,0.0303030303030303,4.63686040735221,4.51106978349546,0.000814566620360276,0.0952146299171045,0.0875480779749442,"Il6r/Pdgfd/Angpt1/Pdgfc/Iqgap1/Acvr1/Tp53",7,"Up","VMN"
"GO:0044843","cell cycle G1/S phase transition",0.0573770491803279,0.0125883865438183,0.0297872340425532,4.55793512382281,4.45170108851712,0.000900569193293693,0.0952146299171045,0.0875480779749442,"Pdpn/Susd2/Map3k11/Fam107a/Acvr1/Ctdsp1/Tp53",7,"Up","VMN"
"GO:1901988","negative regulation of cell cycle phase transition",0.0573770491803279,0.0138204413970431,0.0271317829457364,4.15160757402465,4.13434910379071,0.00154368142789396,0.10950003655212,0.100683243180911,"Dtx3l/Susd2/Fam107a/Acvr1/Atf5/Ctdsp1/Tp53",7,"Up","VMN"
"GO:0032355","response to estradiol",0.0573770491803279,0.0139275766016713,0.0269230769230769,4.11967213114754,4.10851025931813,0.0016131508559213,0.109598813618326,0.10077406685267,"Socs2/F3/Ogg1/Igfbp3/Arpc1b/Grn/Hmbs",7,"Up","VMN"
"GO:0010948","negative regulation of cell cycle process",0.0573770491803279,0.0165523891150632,0.0226537216828479,3.46639078996233,3.54575456022431,0.00421572808896298,0.138120511981866,0.126999237023294,"Dtx3l/Susd2/Fam107a/Acvr1/Atf5/Ctdsp1/Tp53",7,"Up","VMN"
"GO:0043523","regulation of neuron apoptotic process",0.0573770491803279,0.0177308763659739,0.0211480362537764,3.23599623594671,3.32899370462845,0.00609804336676672,0.156678136957495,0.14406262738474,"Kdr/Nes/Angpt1/Map3k11/Cntfr/Grn/Tp53",7,"Up","VMN"
"GO:0031960","response to corticosteroid",0.0573770491803279,0.0188557960145704,0.0198863636363636,3.04293964232489,3.13836608176885,0.00842344108971877,0.190087475768941,0.174781891870695,"Il6r/Cyba/Cad/Fam107a/Acvr1/Hmbs/Fech",7,"Up","VMN"
"GO:0001952","regulation of cell-matrix adhesion",0.0491803278688525,0.00717805871009214,0.0447761194029851,6.85148030340103,5.51347765349072,0.000250077400512373,0.0515065511583507,0.0473593140146385,"Kdr/Ninj1/Iqgap1/Fam107a/Dlc1/Rras",6,"Up","VMN"
"GO:1902806","regulation of cell cycle G1/S phase transition",0.0491803278688525,0.0099635740304264,0.032258064516129,4.93601269169751,4.37552863793003,0.00140348214368918,0.109423211271767,0.100612603767192,"Pdpn/Susd2/Fam107a/Acvr1/Ctdsp1/Tp53",6,"Up","VMN"
"GO:0050817","coagulation",0.0491803278688525,0.01065995286051,0.0301507537688442,4.61355960128511,4.15654150204006,0.00197632761517731,0.112633935467037,0.103564804835959,"Hs3st5/Pear1/F3/Il6r/Pdpn/Hps5",6,"Up","VMN"
"GO:0060348","bone development",0.0491803278688525,0.0137668737947289,0.0233463035019455,3.57236716208458,3.36785109040839,0.00688188945228805,0.165531404804503,0.15220304219786,"Fbn1/Kdr/Hspg2/Ninj1/Pdgfc/Tp53",6,"Up","VMN"
"GO:0033674","positive regulation of kinase activity",0.040983606557377,0.00428540818512963,0.0625,9.56352459016393,6.22548601830087,0.00017844831189741,0.0513034985824961,0.0471726109548313,"Kdr/Il6r/Pdgfd/Pdgfc/Iqgap1",5,"Up","VMN"
"GO:0051347","positive regulation of transferase activity",0.040983606557377,0.00444611099207199,0.0602409638554217,9.21785502666403,6.08566848096688,0.000212189569871225,0.0515065511583507,0.0473593140146385,"Kdr/Il6r/Pdgfd/Pdgfc/Iqgap1",5,"Up","VMN"
"GO:1902807","negative regulation of cell cycle G1/S phase transition",0.040983606557377,0.00460681379901436,0.0581395348837209,8.89630194433854,5.9527657934793,0.000250584724786315,0.0515065511583507,0.0473593140146385,"Susd2/Fam107a/Acvr1/Ctdsp1/Tp53",5,"Up","VMN"
"GO:0008360","regulation of cell shape",0.040983606557377,0.00728519391472038,0.0367647058823529,5.62560270009643,4.39105308633279,0.00199943882421215,0.112633935467037,0.103564804835959,"Rhoj/Kdr/Pdpn/Dlc1/Mkln1",5,"Up","VMN"
"GO:0010595","positive regulation of endothelial cell migration",0.040983606557377,0.00744589672166274,0.0359712230215827,5.50418681448284,4.32304598995866,0.00219924501109928,0.112633935467037,0.103564804835959,"Rhoj/Kdr/Angpt1/Grn/Rras",5,"Up","VMN"
